"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",3.96110215704726,2.33836404970341,0.890533528913667,0.555256250667665,0.742928228670623,1.43866715163638,2.16003155923652,1.88842021238653,1.21333651148669,0.900912678523053,0.831339574352224,0.784703651398746,0.662189058789381,0.505441446591093,0.370365560783179,0.254836004318977,0.149971371841676
"[5,10)",2.30939744256011,10.0020910128886,2.94586163528293,0.812498948406386,0.577757546138496,0.928469097384776,1.7519171400654,2.18461468770004,1.6406709538818,1.10516247160879,0.907866530027678,0.785452944888394,0.699537262751664,0.621441520715929,0.504480923786274,0.364327908968035,0.23132124057404
"[10,15)",0.862583701536105,2.89059383672937,14.5735606441014,3.13961547254207,0.933685251089559,0.748563267969373,1.10780337292142,1.73897612576331,1.89336828669859,1.40555443073822,0.98500198924069,0.679892511417444,0.487740554077478,0.4407939612586,0.392572195892051,0.300302668423521,0.197477534198326
"[15,20)",0.508950752978304,0.754212771573839,2.97463850953985,12.7130457612863,3.0121797852409,1.21189276409094,1.00259935645258,1.21342496884593,1.63687374010928,1.7112745970334,1.23162505764876,0.700861765793324,0.404990019867409,0.327408482534628,0.317275572398103,0.276337563565659,0.202719667054863
"[20,25)",0.613817264513333,0.483422250032512,0.796419280281107,2.71761540278025,6.78684949639232,2.57407393660703,1.44042116996723,1.17969961357418,1.26604961914042,1.56680083683475,1.53797887992716,0.982241831269557,0.506560256736199,0.324990593422376,0.29284575776145,0.277057642142727,0.236059133259637
"[25,30)",1.03002918325775,0.673202042702994,0.553307735383467,0.946610002565704,2.2310657264155,3.63779495692463,2.07317019684024,1.33095502854457,1.11124044129081,1.17046859642561,1.33141370857838,1.17520641786667,0.713006131791317,0.387690318694162,0.27343456537443,0.241949625585353,0.229998550502321
"[30,35)",1.30748874949585,1.07394043785006,0.692292417239799,0.662099074208708,1.05529801348335,1.75286573434001,2.45097837329225,1.58601002128706,1.07756970785766,0.936739815402775,0.942240339262703,0.971364789600096,0.827820302022919,0.515471632793636,0.289482209385124,0.19685220097664,0.18998068190648
"[35,40)",0.935327537382577,1.09579344848795,0.889216940354182,0.655685685959525,0.707203300179727,0.920744769003318,1.29779995256107,1.75604149162077,1.19894675040715,0.865114814651029,0.731435840178103,0.6637456424963,0.658327727563062,0.582277535849096,0.369792653870976,0.19761270985849,0.156072597373533
"[40,45)",0.477476688786864,0.653854574058773,0.769227909323308,0.702754739807357,0.603016776468898,0.610786941556868,0.700548837979637,0.952609850586952,1.24391603528191,0.892220618208043,0.629261012445226,0.467049604645738,0.398363638822545,0.425465035994235,0.394099970502078,0.237566861953096,0.146368660355341
"[45,50)",0.281150221387037,0.349277516043345,0.452847971925041,0.58263038447117,0.591803169508095,0.510183366643985,0.482944080121682,0.545085211608507,0.707557456518368,0.916783380123947,0.651356069425254,0.394835474116178,0.269357747590295,0.248509112985153,0.285452816005786,0.255826407352312,0.167903424224793
"[50,55)",0.210585187788796,0.232894987118111,0.257593856281936,0.340365534386308,0.471528012228462,0.471056702977447,0.394305826790647,0.374076582495059,0.405050603294044,0.528707537752235,0.718294332318063,0.460778895351432,0.257894108716032,0.189459918014966,0.187974976817064,0.214894629330835,0.203279102305046
"[55,60)",0.164501472056014,0.166752770128904,0.147147673631299,0.160292860308305,0.249224252312362,0.344103482419767,0.336409776120809,0.280931680753248,0.248803346211537,0.265231162731747,0.381336857929909,0.544085411272536,0.33410704098667,0.199817513798867,0.162915847164787,0.163295317357473,0.197936866231862
"[60,65)",0.112504237179441,0.120361197971365,0.0855509375731632,0.0750669714325967,0.104165943713438,0.169196331142488,0.232351289794692,0.225820801850069,0.171987016363245,0.146642757746696,0.172973245556347,0.270775404066488,0.403261870008885,0.261923799742628,0.172150771007279,0.131784743845929,0.132493701326991
"[65,70)",0.0662703988776096,0.0825159244314443,0.059666889306275,0.0468334719590526,0.0515735806718834,0.0709977339211787,0.111654347860006,0.1541394084361,0.141756082382155,0.104408371327607,0.0980656051133149,0.124973567947242,0.202133038754251,0.332082929562011,0.221947174855548,0.115644940803429,0.0752760053567286
"[70,75)",0.0372158085805644,0.0513369876513462,0.0407254065025399,0.0347817311987439,0.0356158703033778,0.0383761210198007,0.0480552540586586,0.0750222460247398,0.100631132107769,0.0919126872622974,0.0745671488088,0.0780901180044793,0.101816685869114,0.170097460615284,0.277079558539398,0.141672879439944,0.0624151516202505
"[75,80)",0.019233362813831,0.0278468225978474,0.0233992887086151,0.0227537014941019,0.0253088453426603,0.0255052855243593,0.0245446502484219,0.0301123209178989,0.0455626936253822,0.0618705644353319,0.0640281027516578,0.0587900802640063,0.05854269285401,0.066569047394299,0.106410458143271,0.148399037171528,0.0630217012247004
"[80,Inf)",0.0125389861894253,0.0195865678988026,0.0170459332399991,0.0184913082844572,0.0238881561356611,0.0268590072908617,0.026241317623879,0.0263460576195741,0.0310979134777792,0.0449839804851648,0.0670961233573328,0.078943546856649,0.0652022246764379,0.0480022828140637,0.0519334562604936,0.0698151612312933,0.0543630854476745
