"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",2.83089209123826,1.6499066510065,0.604736086291581,0.378879578767452,0.514787386789809,0.99789733822047,1.47744018202386,1.27521347343153,0.818900924714019,0.611923631378587,0.566166593250039,0.534471072009592,0.450728098776586,0.342834017969834,0.250601921222033,0.172284000862993,0.0989927775644791
"[5,10)",1.43198815618502,7.73247919351054,1.8700405814935,0.479124473189853,0.346320228340206,0.565405985848031,1.06226845239425,1.30570178291968,0.971867310015993,0.657460541484638,0.542586231529478,0.471065864441181,0.420052926368378,0.372849052138498,0.302524780663374,0.218448023819659,0.134664827571484
"[10,15)",0.469323568338291,1.683414878495,11.0714691863329,1.83699565827604,0.504105768534738,0.410769754714509,0.612797144900929,0.957777294865423,1.03285534379927,0.764237118541965,0.537711605420942,0.372856269441433,0.267586943555257,0.241513341037042,0.215076479796121,0.164499201353089,0.104935072569624
"[15,20)",0.28830840656349,0.421346955194528,1.80240649635704,9.52846658888804,1.73912764994644,0.686276318911683,0.570586777048012,0.690902979284493,0.930046794753218,0.969460600978539,0.699056357755554,0.399757105150813,0.230677094294208,0.185540458714141,0.179807557647687,0.15683449624398,0.112347495248157
"[20,25)",0.418821791058914,0.325622666703299,0.528465402672782,1.85756348326092,4.93398309340745,1.73209307968661,0.971340395461509,0.795615286266799,0.853097762656811,1.05363195680416,1.03627744812505,0.668234503498809,0.345363724171142,0.219680226522454,0.197157136976703,0.186623451828101,0.156067898040124
"[25,30)",0.890384151375328,0.583025239496946,0.472262581192408,0.804700853580608,1.89924124721954,3.09511581623834,1.76266428739424,1.13254643023376,0.946100073887323,0.995095957490076,1.12964172021057,1.00455950336488,0.61560423322005,0.333348532397192,0.233268119772187,0.205623579893241,0.192828463524355
"[30,35)",1.41515737228862,1.17588408603753,0.75631913092901,0.718224849186105,1.14357567721031,1.89217462153827,2.63547318028212,1.71144928885933,1.16424145442709,1.01223589160083,1.01569436606365,1.04660152298212,0.899665609471618,0.56342269393783,0.315423694607314,0.213000793526806,0.20431826444458
"[35,40)",1.25091816661563,1.48021704644898,1.21060946573212,0.890649778964673,0.95928522033924,1.24511786847745,1.75272547040393,2.36246847446907,1.62016738323843,1.17044833257927,0.988919784374135,0.895017032258927,0.886983894768959,0.790346135146712,0.505064666574148,0.269285479570369,0.213306221681798
"[40,45)",0.79345276829162,1.08825855444105,1.28950413737746,1.18423641273807,1.01598465553757,1.02738977162946,1.17770886801092,1.60030938249911,2.08256198695428,1.50049793282198,1.05890533702284,0.785707137389311,0.666668485576243,0.711472047878726,0.664245195946947,0.40288995811955,0.251453064999742
"[45,50)",0.570614762249477,0.708517967465551,0.918263720146336,1.18800928200677,1.20762846123422,1.03996610040694,0.985445653657164,1.11263320855423,1.44408200377667,1.86639082953478,1.33261245327289,0.809728106224792,0.550882506910462,0.505099618293081,0.580357833884207,0.523519659085479,0.347355084686192
"[50,55)",0.483289666524862,0.535263260771076,0.591433881103157,0.784186481167006,1.08727134868953,1.08071812650971,0.905172770244056,0.860554396439905,0.932890538069238,1.21989371419735,1.65106088978543,1.06654815264106,0.596710036838771,0.436515375008044,0.432110975499429,0.494132867998892,0.463709229526049
"[55,60)",0.375894272094211,0.382876344943676,0.337890883703052,0.369472047467205,0.577655652796011,0.791818443591815,0.7684719754617,0.641692253933928,0.570311966074948,0.610709871716538,0.878737944108206,1.24722144367894,0.767495561239405,0.457589018350051,0.372913380318079,0.374060840841718,0.446261925917586
"[60,65)",0.232645490701858,0.250564429402489,0.177966576388066,0.156469022775895,0.21910654587894,0.356114819288108,0.484804110752401,0.466712822883626,0.355140509675948,0.304925124521911,0.36081125777411,0.563267839943748,0.837166482280653,0.541727704033395,0.356293844419861,0.273399185861369,0.27415837283218
"[65,70)",0.124415742116863,0.15637231523633,0.112934354164061,0.0884858737774725,0.0979898338291315,0.13558086999775,0.213467090013692,0.292390159847218,0.266476889256686,0.196572467072981,0.1855785177904,0.236116053304418,0.380884060257185,0.626988221963924,0.41883831087909,0.218614967423651,0.143356302320658
"[70,75)",0.0666546501025982,0.0929913191936583,0.0737110329808895,0.0628489303759025,0.0644550852885503,0.0695360294794092,0.0875881875034494,0.136945270103965,0.182341179920275,0.165537400143619,0.134641234528968,0.141030329118452,0.18360071583062,0.306973636124498,0.501155836905433,0.256150344486964,0.113108180251312
"[75,80)",0.0330060560565753,0.0483651124380531,0.0406074762549925,0.0394851843183126,0.0439454109398804,0.0441499324439536,0.0426024989006907,0.052591506721112,0.0796609367466502,0.107556311769657,0.110899390106642,0.101894191188495,0.101476597128079,0.115408328500061,0.184500515507061,0.257567344098974,0.105770640450345
"[80,Inf)",0.0230315441574369,0.0362083823718357,0.031458190244228,0.0343500072316023,0.0446305003073508,0.0502804470375079,0.0496285864406234,0.0505914424951112,0.060379117610271,0.0866657359171472,0.126386887074587,0.147627708293125,0.123577969271489,0.0919062213965789,0.0989389973355446,0.128450558280102,0.0945658912605836
