"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",2.80744462119909,1.58853426005759,0.583997660439038,0.364538867134768,0.48893387998493,0.947493736594117,1.420493613118,1.23200273476153,0.78875559434409,0.590695372098464,0.546315919423741,0.516324959841857,0.436738198890845,0.333132242427166,0.243807411634461,0.167940821284705,0.0965720391670586
"[5,10)",1.62591940866673,8.25875895889337,2.09071932636104,0.552606046359229,0.39388754471894,0.634005130917245,1.19709026745193,1.485120413845,1.10505556489311,0.74982189892969,0.618600462774951,0.535488919900988,0.476552728925317,0.42327434955138,0.343359089126641,0.248173709062824,0.15260991410835
"[10,15)",0.614141738909216,2.14542560080106,12.3674996227989,2.32569596680872,0.665863321198519,0.53454596885877,0.79239815040579,1.24556317840301,1.34450505470032,0.997716436330369,0.703513760626379,0.486967599448584,0.348074090154951,0.313837552400026,0.279557728348157,0.2141015076647,0.136122930957383
"[15,20)",0.387099965794639,0.57305336533703,2.34757188086224,10.9555596105966,2.32130056518267,0.924008581341095,0.76457439507442,0.928163164906752,1.25170041772228,1.30019380771226,0.940518473380492,0.53797212236081,0.309862337107896,0.249053545304333,0.241296726763774,0.210403625849842,0.150194345199081
"[20,25)",0.502334415064375,0.395198411461554,0.650534578883511,2.24675083230339,5.7639215729371,2.10446177293468,1.17615892349856,0.963460976198856,1.03904295036634,1.28180188279179,1.2582222925054,0.810166946339484,0.41795247419682,0.266079206121221,0.239227249240564,0.226398388038487,0.188552198553121
"[25,30)",0.905779428069773,0.591887296845774,0.485929938176459,0.831845777223222,1.95840270727585,3.20138406837834,1.81390021859406,1.16223153911248,0.973456627479622,1.02757407505642,1.16610355592494,1.03531080530821,0.631845554870052,0.341693539465343,0.239875564959319,0.21207819454614,0.198268084730826
"[30,35)",1.25634929444203,1.03394671155119,0.666433869881976,0.636812487807148,1.01249834512918,1.67823074687436,2.34849917318705,1.51257585391787,1.02958791581872,0.898470052478642,0.902802361591429,0.930877739994706,0.798687219597712,0.498313880235817,0.278662814478732,0.189043549033712,0.181558301205437
"[35,40)",1.05935326507631,1.2470703305579,1.018444557344,0.751578197685794,0.806344198686574,1.04538361570155,1.47054307570386,1.99277844158762,1.36104242093378,0.986761425871014,0.83465487079606,0.754497707425783,0.747408253459667,0.666434316184422,0.425249321963179,0.227105633603603,0.180492122422382
"[40,45)",0.730406881595263,0.999324790579202,1.18393357271435,1.09154968227916,0.936511475157051,0.942959206114212,1.07798998371707,1.46575787618632,1.91270536729707,1.38297660473891,0.977076807401412,0.72309386088791,0.611163674457285,0.65209630006597,0.610454925876041,0.371683860334018,0.233076247004265
"[45,50)",0.57086003975233,0.707659492588202,0.916886746031882,1.18330002885141,1.20571365545544,1.03880279345562,0.981744701830849,1.10904482927621,1.44330404521768,1.86084414638992,1.33425811734885,0.809595053245154,0.549546624807156,0.503229566310034,0.578454755016972,0.521885422628748,0.347908419542911
"[50,55)",0.459039956920748,0.507594627035968,0.562110533653606,0.744208577402319,1.02901382377823,1.02493812701174,0.857685772410508,0.815613543586533,0.886569803585438,1.16006313563282,1.56403751279885,1.00968724207408,0.564351317919383,0.412849121919813,0.409584649938354,0.468113464260779,0.43788331495861
"[55,60)",0.325904280716075,0.330078757275504,0.292287002980442,0.3197771464955,0.497735554860751,0.683583523891457,0.66433705254157,0.553854555088914,0.492877752695604,0.528772323655307,0.758487270178279,1.07754090549964,0.661618273587626,0.394182804859184,0.321397390261083,0.323006412122272,0.384201515309021
"[60,65)",0.190674000846735,0.203180209100869,0.144505537632086,0.127397175492627,0.177604677904265,0.288559336030542,0.394253829787014,0.379488878112772,0.288141246199919,0.248261154310087,0.293233247332427,0.457627018400983,0.681327596384508,0.439818035688341,0.289201043840823,0.222336978938467,0.223239472886463
"[65,70)",0.099343205943472,0.123266082937768,0.0889956755403726,0.0699414993231228,0.0772306408183093,0.10658894542466,0.168017056686239,0.231126486365213,0.209995909536509,0.155282164890136,0.146523145693159,0.186231110696571,0.300417125631722,0.495394647832636,0.330186602899371,0.17269227833423,0.113739309095272
"[70,75)",0.0545253985985602,0.0749895305731359,0.0594519277036202,0.0508187621894118,0.0520738623959316,0.0561166646998943,0.0704627923275244,0.110602880435384,0.147429076124981,0.133861370032678,0.1090156837734,0.113874726330053,0.148143124735558,0.247622408949577,0.404951495434827,0.207478601152045,0.0919375736006688
"[75,80)",0.0279521288301034,0.0403380155996909,0.0338860412413706,0.0329786248910503,0.0366766065388191,0.0369239818688154,0.0355753649303833,0.0439599699091255,0.0668051457657245,0.0898809611095973,0.0927263393721741,0.0851731708096641,0.0847617698427922,0.0963851289721763,0.154411625783842,0.21518119511787,0.0881775358824611
"[80,Inf)",0.0194062312770744,0.0299483355508939,0.026011391489693,0.0284226187403963,0.0368789545448978,0.0416770054975273,0.041251029974868,0.0421811985014412,0.0505784380823514,0.072341692440215,0.104722876776782,0.12231562236661,0.102752048485459,0.0766441273574846,0.0826096711790965,0.106460657193628,0.0775161745627856
