"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",2.42588189547281,1.28702709086897,0.469972892527042,0.279339734778464,0.334681831489036,0.705524659743879,1.26245414475515,1.21977923023652,0.79029945735472,0.57651116428142,0.529583815556538,0.483752043181264,0.418297342052668,0.367537795571239,0.296022849098824,0.188432183740083,0.0979124288477116
"[5,10)",1.08073135486299,4.71355396900556,1.85825763469325,0.484925902973081,0.302636204267546,0.382571205251166,0.660135192973418,0.828807778095302,0.626925525768513,0.404944352636476,0.343370052461085,0.367393589910395,0.392521993734708,0.401336900141037,0.366960101695697,0.268564338134101,0.168739938630444
"[10,15)",0.325588221396336,1.53310443111294,6.1378888537326,1.79192165179585,0.505411190857341,0.345366540174669,0.393052403381047,0.509771884076665,0.515459659335519,0.367295320684391,0.233728158376222,0.185574208424251,0.188080614654927,0.197517909186065,0.181862172396407,0.136891298775004,0.0979205784237925
"[15,20)",0.157139850951227,0.324862020003613,1.45504612693872,4.7955881872075,1.52155872784561,0.583942165275897,0.441530286034653,0.432482825742295,0.476335298218916,0.460950392744849,0.321400378003334,0.18607130854217,0.13544740953274,0.134847609959638,0.134214745921723,0.109573847123325,0.0895900958023386
"[20,25)",0.153104776985337,0.164872195980408,0.333737940786797,1.23734755201359,2.72347440501242,1.02925820934326,0.557759059526809,0.429805133731279,0.396516331879576,0.442099609542547,0.435562283630012,0.292160803577589,0.168264767927184,0.129830948541972,0.1303815668497,0.117357011823354,0.100364867729319
"[25,30)",0.266180506139334,0.171888279502264,0.18808251881536,0.39163388790046,0.848851623990603,1.28562025256276,0.645812593153352,0.413491053741387,0.327921175928895,0.32647247721209,0.388684505269204,0.378610959190263,0.255802107615718,0.155220493365119,0.117939229685687,0.10008416738625,0.0848730300178805
"[30,35)",0.39789361904541,0.247773117523899,0.178815821382405,0.247376385851088,0.38427434486599,0.539502948830577,0.740544588831427,0.444551521378908,0.309778773169318,0.26994089872803,0.285604440826496,0.329423201386628,0.313687931135079,0.214472339991852,0.123592653537604,0.0762447992866926,0.059111280865412
"[35,40)",0.31779396317116,0.257150968262039,0.191709842965032,0.200299402813239,0.244781957321727,0.285539686256966,0.367481218541021,0.526599396074398,0.337158163566804,0.252302474740355,0.226021114984563,0.225818822038579,0.25150103376338,0.241993628140473,0.15873331233564,0.0756582735328043,0.0417734313524696
"[40,45)",0.164147404930626,0.155070157205451,0.154540083877086,0.175873935806865,0.180030800710504,0.180529322197345,0.204146825472824,0.268789072184372,0.363343747406551,0.23491345502842,0.178375477147922,0.152756259023949,0.15222240541945,0.176627814588684,0.1640438403358,0.0888199030352509,0.0347092247659729
"[45,50)",0.0919980047437158,0.0769548454033399,0.0846038654313345,0.130758899097584,0.154217697081011,0.138087132926432,0.136674663716521,0.154535331449425,0.180482975150837,0.231812720267801,0.156014450458305,0.1184107397539,0.104384509792282,0.108181732750655,0.11739351877514,0.0882641168686221,0.0388305774873424
"[50,55)",0.0647728604454201,0.050013900276686,0.0412642098140689,0.0698797165860981,0.116453362764172,0.126006094666014,0.110833734300564,0.106106741134627,0.105039146090835,0.119578337548702,0.181823521484045,0.130374349794939,0.100447249016475,0.0889859996396157,0.0848884705699124,0.0769636614833502,0.0543200698996172
"[55,60)",0.0467343068743054,0.0422682731409759,0.0258782398725233,0.0319549972890275,0.0616990304788649,0.0969487303484733,0.100975454133094,0.0837353273253061,0.0710509141883626,0.0716858437732483,0.102978551096614,0.173737928120234,0.12192698821154,0.0951593880782215,0.0837132765657941,0.0726627314131058,0.0677025337932718
"[60,65)",0.0322667605995422,0.0360582125860767,0.0209420128179117,0.0185732260704132,0.0283731039021568,0.0523010408297347,0.0767744492768762,0.0744638741251175,0.0565335821744785,0.0504586505147447,0.0633504839374298,0.0973547429485,0.14370379114276,0.106079389685096,0.08913157226032,0.0695732640030124,0.0541269741142754
"[65,70)",0.0217249164593379,0.0282510853835337,0.0168525922237111,0.014169213424297,0.0167755873482798,0.0243187428157612,0.0402231461603008,0.0549029437569225,0.0502658310190426,0.0400718465553087,0.0430050463730244,0.0582230236981352,0.0812862071088092,0.126059202112835,0.0958614334999173,0.058200541739151,0.0340333187534457
"[70,75)",0.0123906842441517,0.018291900906046,0.0109879469498204,0.00998657731915758,0.0119297034253648,0.0130847157923078,0.0164138836385504,0.0255019697118048,0.0330588426923237,0.0307923964442933,0.0290509535856711,0.0362703212913727,0.0483650188298851,0.0678825058650631,0.105309204255666,0.0525909544138518,0.027092122152742
"[75,80)",0.00470057469733706,0.00797836971770803,0.0049291932491901,0.0048590253724562,0.00639953348548014,0.00661754966384105,0.00603468687843654,0.00724415768570345,0.0106675290587918,0.0137977849237406,0.0156972373799123,0.0187626683814025,0.0224992475456043,0.0245621735432336,0.0313427337944006,0.0376764585980949,0.0182512674106978
"[80,Inf)",0.0015077814168201,0.00309448503040811,0.00217660015836588,0.00245248829349955,0.00337851362510416,0.00346422603212719,0.00288814883851211,0.0024690864950695,0.00257337536281049,0.00374717283786901,0.00683915600641769,0.0107917652931166,0.0108054796496975,0.0088664292886591,0.00996720824074985,0.0112667255003117,0.00383324021432882
