"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",1.40849165808016,1.17079211802301,0.586845907041571,0.395480541398099,0.561796838672485,1.06638745067399,1.45597420310744,1.11203387803229,0.603443094942659,0.400468514938087,0.410729964168206,0.478162871518975,0.446971439917484,0.324296517693675,0.2241698404723,0.170211966267179,0.114667390972303
"[5,10)",1.03494903253836,1.67235786728929,1.10629054711283,0.402973679555495,0.261879685711583,0.45254127517057,1.00148328451099,1.33599996491555,0.905542966230103,0.453150322805604,0.300231123270083,0.308565198123513,0.348098763030989,0.320717516065367,0.243575544877608,0.17978968464277,0.125732965443528
"[10,15)",0.459263322577513,0.979417167340562,1.60586678734679,0.83292433475762,0.28335682325146,0.210425758069048,0.41592869089808,0.888694091277722,1.0543477263719,0.664628575282951,0.333022530875997,0.220490128277536,0.216413911630019,0.234939823195298,0.219621466920887,0.172788135339817,0.114397770518545
"[15,20)",0.272341850809355,0.313925628603176,0.732920942980342,1.17612871106811,0.592717560909849,0.223883094950676,0.190156559884769,0.3640166522223,0.693223677549863,0.770142227796711,0.484213686250812,0.238266424294337,0.146374447445621,0.133837645944779,0.144184943150588,0.138313792260017,0.0970170821370136
"[20,25)",0.332436616756806,0.1753041514581,0.214252330320087,0.509316906806172,0.80298830994099,0.4337236051665,0.187532182043573,0.157343023773895,0.268512946493664,0.477773492137703,0.526687643380822,0.323180764860277,0.147829375212286,0.0852692684489046,0.0793563449959441,0.0906473503146212,0.0826611924856765
"[25,30)",0.526491923624165,0.25275264627608,0.132751031650993,0.160512450584493,0.361876335746764,0.569878253935749,0.339979714243072,0.146837987766151,0.11042300746681,0.177035695540888,0.317026850394187,0.347147211238493,0.203663096537138,0.0904395577790176,0.055245214792222,0.0561740391327343,0.0663042321309379
"[30,35)",0.590032935678268,0.459120945966217,0.215379205270465,0.111903745229732,0.128430690811347,0.279060836091713,0.443108790729064,0.262622931800383,0.10367986840236,0.0741533058306099,0.122063644662783,0.222268977380537,0.2394054814568,0.139889956318742,0.0667466391335213,0.0442546068145788,0.0474634639858623
"[35,40)",0.37200561105058,0.50559031508819,0.379879695723153,0.176833058686928,0.0889507064439504,0.0994931563630712,0.216791147004765,0.343977390979739,0.193823235425131,0.0748103647328344,0.0560960453716951,0.0949893546072036,0.170057070077932,0.180225542530626,0.110258065096833,0.0553394525627698,0.0355303371727057
"[40,45)",0.167499956040032,0.284346746850617,0.373959488969526,0.279423223613797,0.125954602823441,0.062081365205416,0.0710150239948372,0.160824696979354,0.263239391623254,0.151477925026262,0.0620311219291347,0.0475169233219381,0.0767776018155709,0.130345032580435,0.139592419129849,0.0882493007867828,0.0384858593901904
"[45,50)",0.0913612829033522,0.116949113171235,0.193747067617972,0.255138198344873,0.184198589307732,0.0818046452732284,0.0417447394474418,0.0510180801664506,0.124498690720372,0.21921801239438,0.133457641532371,0.0544898330377546,0.0384441620022954,0.0573158133787348,0.0976648835772508,0.109905997752347,0.0595457340699704
"[50,55)",0.0752112312332681,0.0621931923049138,0.0779223864028897,0.128757965862401,0.162985840980637,0.117583306661802,0.0551556579762396,0.0307062714156459,0.0409220679199145,0.107121327159477,0.196869148101991,0.116779470283435,0.0434030080776995,0.0284100538346146,0.0435351836000529,0.0798075846378393,0.0815225765971306
"[55,60)",0.0688270602791052,0.0502448019610021,0.0405541063961067,0.049803166060602,0.0786138944406279,0.101209286328469,0.0789477298873728,0.0408720888914524,0.0246407150804757,0.0343799336896964,0.0917959582022032,0.167003938261198,0.0933420311095203,0.0333714706393366,0.023048775385278,0.0376972792351343,0.0695224335628971
"[60,65)",0.0507053531684977,0.0446722004310869,0.0313705064021361,0.0241129331500941,0.0283403504705805,0.0467961034878993,0.0670170880480559,0.0576683144707673,0.0313783574024164,0.0191165987527614,0.0268885607556962,0.0735644369450902,0.137553727944263,0.07734797778869,0.0290906261636945,0.0206430139761428,0.038157575055292
"[65,70)",0.0292262585927648,0.0326974921483126,0.0270551465960418,0.017515396060266,0.012986553578958,0.0165086925533122,0.0311096336963824,0.0485529706290123,0.0423201352567349,0.0226418331253213,0.0139822377682947,0.020894063664554,0.0614477327394484,0.11840948643159,0.0676608174659854,0.0253214339480128,0.0191923086278124
"[70,75)",0.0148319433269882,0.0182312054182918,0.018567694380225,0.0138532451799299,0.00887305081422585,0.00740353021526748,0.0108975207066108,0.0218071930960077,0.0332739479531085,0.0283247117715625,0.0157302253359921,0.0105946194216252,0.0169667986488101,0.0496737763692851,0.0913548451500161,0.0504656224694648,0.0157967385975559
"[75,80)",0.00695227570574026,0.00830734975902906,0.00901806024630623,0.00820376331691128,0.0062569466073215,0.00464724814236447,0.00446038975916872,0.00675678786701902,0.0129858324692306,0.0196772534296802,0.0178014243931726,0.0106970379083104,0.00743251794580878,0.0114760982206705,0.0311538452089196,0.054073519065035,0.0222078748602118
"[80,Inf)",0.00321664625639161,0.0039900042434892,0.00410056073686123,0.00395204895839705,0.00391864097426472,0.00376728029343939,0.00328549059393353,0.00297941656728876,0.00388943202122742,0.00732183964675572,0.0124886345825251,0.0135489290322143,0.0094356125847688,0.00597392345062581,0.00669745692005235,0.0152522345579988,0.0227129820158605
