"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",0.917038529201454,0.341432713452565,0.0568901265528061,0.0284876997284463,0.0371231494430597,0.061671428516461,0.0795784539993817,0.0801798846508575,0.0773419415562802,0.072312343517336,0.0571878691194884,0.0349587133778381,0.0156628691569513,0.00482208155651312,0.00111875997041718,0.000337991327303671,0.00167441101816826
"[5,10)",0.393068762281152,4.74811348088547,0.421034676898357,0.0440113197499647,0.0504731997512561,0.105757718963781,0.17309833537985,0.176242084059079,0.161916946187241,0.176804031031653,0.173343361845495,0.107174241520277,0.0445611255742425,0.0178242272680746,0.00794104439482034,0.00390717902521616,0.00426148988770795
"[10,15)",0.0751871674099155,0.468840086992338,7.2442884033036,0.535073153447383,0.0908150208474389,0.0969164908503572,0.167955170411233,0.217443560906525,0.208633700063662,0.217808883119743,0.233761597522598,0.153045036788129,0.0509220215410935,0.0146133804905289,0.00710391099407074,0.00546705639603039,0.00352705385685285
"[15,20)",0.0401173796490711,0.0531085543848587,0.565876880306018,6.01765739585653,0.438399539456681,0.106556964206632,0.0969310813779243,0.139327606416814,0.171013836039033,0.175283692936102,0.161023850185827,0.101106459977775,0.0316102964747242,0.00656021829825554,0.00211043129982691,0.00180984403673939,0.00176007775618089
"[20,25)",0.0527311333228319,0.06143389378414,0.097605244813032,0.441917252262971,2.00536759826495,0.282789578557167,0.0864734692469138,0.0688469169706452,0.0944643396100241,0.11929950581388,0.101309874040337,0.0529653796077291,0.0160475227191563,0.003388104917504,0.00082746957879329,0.000519215029154598,0.000723330372724426
"[25,30)",0.0841454852246801,0.123647061289877,0.100054740050424,0.103241302386968,0.271809909764718,0.589163540351671,0.169865586304694,0.0518774771402481,0.0409745217387646,0.0609252511609723,0.0692981657694309,0.0392063448720222,0.0116975082744922,0.00284407932028419,0.000789004774359338,0.000370057481372234,0.000314858045206067
"[30,35)",0.106076563391598,0.19771596918832,0.169398865622252,0.0917512154216516,0.0811492545364904,0.165967335667404,0.303815088082679,0.10231335121868,0.0345673859324583,0.0343591405920578,0.0545617186857875,0.0499075482793847,0.0190538100543219,0.00471588539698796,0.00131329974687753,0.000522530294939417,0.000190777366509106
"[35,40)",0.107445693705045,0.202375586176576,0.220477012179933,0.132582311942252,0.0649509925476173,0.050951341596411,0.102853095581231,0.170572386974887,0.0706030559251411,0.0372143672586752,0.0468094323776059,0.0607058096267268,0.0351717313696927,0.00948163102934189,0.00209335275864383,0.000671671226192288,0.000181155754314088
"[40,45)",0.10160385011348,0.182268790701532,0.207382798849767,0.159533233729862,0.0873656466829642,0.0394513779886546,0.034067298023887,0.0692170128281867,0.106253315160975,0.0674575210790262,0.0471442278242509,0.044030092739391,0.030282917416348,0.0108051685121335,0.00249120039069188,0.000741247870323715,0.000247459672063377
"[45,50)",0.0945993527749995,0.19819505017444,0.215597883399092,0.162832866312276,0.109873277947333,0.0584152508398373,0.0337205055825111,0.036329781075079,0.0671755595128539,0.100368076928703,0.0698621760105166,0.0321251837002708,0.0146327452398237,0.00688443362254535,0.00286639916892745,0.00133762606973302,0.000628464324106014
"[50,55)",0.0745736303273906,0.193692809669595,0.230646948825984,0.149106440341486,0.0930059759878076,0.066230235554207,0.0533759317702988,0.045550291303655,0.0467966541160299,0.0696381040138775,0.0868947467358852,0.0423902922803895,0.0115807858273356,0.00486453787273418,0.00367936115505102,0.00332232385064986,0.00195392864367397
"[55,60)",0.0420605538891193,0.110493028853405,0.139325937317262,0.0863820042699385,0.044863106700415,0.0345723652039123,0.04504658153133,0.0545037288867212,0.0403249699422782,0.0295453703528308,0.0391121197130287,0.0483875647625618,0.0215907081286183,0.00661610494819533,0.00381520975317234,0.00407678304944808,0.00338233728740411
"[60,65)",0.0157379972758036,0.0383671209312501,0.038714794502099,0.0225544135679698,0.011351777056382,0.00861439329862183,0.0143626981625986,0.0263723181460959,0.0231622509734493,0.0112390144273024,0.00892349130465885,0.0180316884318299,0.0313541180266612,0.0139188955022788,0.00342406518874667,0.00199982978921331,0.00299839143410649
"[65,70)",0.00360384939396493,0.0114147842134915,0.00826372679199805,0.003481570532233,0.00178265228659243,0.00155785479601555,0.00264406045585051,0.00528800121192928,0.00614707527485883,0.00393300565064787,0.00278799698619309,0.00410974542354409,0.0103530751966829,0.0158053582528496,0.00442884735097411,0.00122394293301582,0.00186431382397415
"[70,75)",0.000565062287799422,0.00343686079179932,0.00271487658861039,0.000756929529960891,0.0002942314887062,0.000292073547112115,0.000497621712761469,0.000789002241015408,0.00095779589880086,0.00110667562711952,0.00142511677674694,0.00160161555214448,0.00172116807995467,0.00299312253635717,0.00367370211438867,0.00137336330325432,0.000591120484122422
"[75,80)",0.000111843636415347,0.00110788312202913,0.00136883925928212,0.000425276806626269,0.000120956910525146,8.97486862770477e-05,0.000129715912049834,0.000165858937612443,0.000186712797523246,0.000338348860488711,0.000843075202233028,0.00112125340755679,0.000658598306809201,0.000541919538509563,0.000899776705681259,0.00034971129822269,4.00103359368445e-05
"[80,Inf)",0.000578984627486033,0.00126267428239717,0.000922805612815306,0.000432176988458795,0.000176083786859363,7.9794497439095e-05,4.94889074095249e-05,4.67448215882108e-05,6.51349820776941e-05,0.000166115386309485,0.000518122304362322,0.000972080712421901,0.00103184661204662,0.000862565130733956,0.000404689153340815,4.18091759392588e-05,3.13717613872089e-08
