"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",1.20397315701492,0.550296717845593,0.115506609451301,0.0573743434916904,0.0740861181201796,0.122318407028118,0.15765175631871,0.159312026487435,0.153644143096554,0.14343941960803,0.11343797517114,0.0692184088036009,0.030782020110116,0.00930318140759394,0.00213278184402196,0.000650562756223704,0.00352946594433795
"[5,10)",0.539720385990132,4.87242519775686,0.536210315913008,0.0737400529043795,0.085230334611205,0.179078263469707,0.292486375851247,0.298432320670767,0.273961341899695,0.298446987533289,0.292972111187941,0.180976344544902,0.075080812288197,0.0298875187261443,0.0132186177709383,0.00648249025356829,0.00748811249823751
"[10,15)",0.109975708245227,0.522700535812691,7.39572200347146,0.639316665462485,0.131374772741248,0.141076211284781,0.244370183994405,0.316788397872366,0.303721593240297,0.316559226750465,0.340961229121129,0.223489928075574,0.0740167383232289,0.0212347862255759,0.0104100162756707,0.00800891648623495,0.00507770074007955
"[15,20)",0.0519859607172065,0.068203640764397,0.611622039677748,6.22512614836842,0.534799592121079,0.138447631528291,0.126253914568889,0.181556036087607,0.223071956641629,0.228772415233468,0.210923977381842,0.132624142375523,0.0411663873256546,0.00846882172868538,0.00275396361232023,0.00238497064930848,0.00225639163201571
"[20,25)",0.0621245844651631,0.0729552615697716,0.115704087944179,0.496816622076235,2.15030652286671,0.334588791615311,0.103699805585983,0.0822660070492519,0.112723198671296,0.142639691727805,0.121733151441045,0.0635777388131156,0.0191256635699487,0.00399082253155451,0.000978408372903649,0.000623006012651978,0.000858201988942646
"[25,30)",0.0929997258523173,0.138985180167842,0.112655839427402,0.116173490223312,0.303706031562919,0.646060136092384,0.192773601424919,0.0588955990825863,0.0461611416313943,0.06843581858299,0.078350556603766,0.0442854388672013,0.013110966203585,0.00315686539520538,0.000876121964762737,0.000415142134685751,0.00035114738005024
"[30,35)",0.10686265092459,0.202380441781169,0.173974426795576,0.0944503643250254,0.0838259367054946,0.171934888486479,0.3132982343608,0.105968074853909,0.0356471796808905,0.0351863749842145,0.0559934740955418,0.0512077835285027,0.0193566762620736,0.00474565601378038,0.00132519752726046,0.000531563207368636,0.000190231858599791
"[35,40)",0.0937569878126595,0.179282008278052,0.195809798247531,0.117922704550532,0.0577362862323214,0.0455877414013557,0.0920347320848019,0.154502837944265,0.0629315648253492,0.0329339102166652,0.0414127164033448,0.0539430900593847,0.0309868176574161,0.0082366974788408,0.00182260989584612,0.000591051227737024,0.000154153197741955
"[40,45)",0.076251927516811,0.138790541366644,0.158314449276455,0.12218318678883,0.0667146886466782,0.0301315522991792,0.0260995405302374,0.05308556978156,0.0829482149001794,0.0515582280931944,0.035978487622016,0.033849563504481,0.0232457692726479,0.00816370195424529,0.00186861745765523,0.000560099310328618,0.000181032121675913
"[45,50)",0.0593085551804996,0.125965551614621,0.137471879323685,0.104396066909699,0.0703335533941855,0.0372170923047386,0.0214632864441508,0.0231385978525011,0.0429609392465999,0.0651487982230187,0.0447035991982783,0.0205860767429501,0.00942494288763499,0.0043980128552779,0.00180635671209056,0.000838823816420531,0.000383718144729655
"[50,55)",0.0393220548283045,0.103666822566494,0.124134587331162,0.0806929040569056,0.0503222379034649,0.0357215234833386,0.0286343957134389,0.0243925033191765,0.0251296144401625,0.0374811543915813,0.0475199231550253,0.0227693562461395,0.00618057318310603,0.00260217554172421,0.00196919585942628,0.00176701551847757,0.00101018726440689
"[55,60)",0.0203020425066495,0.0541845787504182,0.068847178290382,0.0429311344308602,0.0222380417858845,0.0170839866092169,0.022157816908415,0.0268843077364929,0.0200048996537813,0.0146030268489081,0.0192671337467924,0.024080428736335,0.010578671811595,0.00322335604398031,0.00187786851491323,0.00201208046269174,0.001632238313619
"[60,65)",0.00755532588542719,0.0188113868580892,0.0190807787450934,0.0111514282597171,0.00559816814807957,0.00423253862594453,0.00700905939999492,0.012923435406561,0.0114964879951637,0.00559481829329742,0.00437630013116731,0.00885300449259546,0.0155476943916182,0.00680037424266872,0.00167136939073574,0.000985609941658321,0.00148532366861626
"[65,70)",0.00184741658671799,0.00605841443336724,0.00442885345781559,0.0018560428342284,0.000945081163573256,0.000824516899941427,0.00139028063732691,0.00277927409971372,0.00326652264349472,0.00211222908477133,0.00149070669174134,0.0021823454978557,0.00550205459150311,0.0084087027614632,0.00235139681824233,0.000657539369798364,0.00100988061967727
"[70,75)",0.000333503228475382,0.00210996582168143,0.0017096809960269,0.000475273346944831,0.000182451362485589,0.000180189020338549,0.000305708204398669,0.000484275220250048,0.000588761214718335,0.000683137773028296,0.000888310473961261,0.00100115349232904,0.00106480472029477,0.00185162381182559,0.00226163896040328,0.000854749527495909,0.000357193062307127
"[75,80)",7.55824538741038e-05,0.00076879301976366,0.000977272378653475,0.000305806339567693,8.63172054927736e-05,6.34364327561537e-05,9.11086421049588e-05,0.000116681453501697,0.00013111790816143,0.000235696817507424,0.000592235471930661,0.000797001270323068,0.000466531295673057,0.000384698243072566,0.000635068111228019,0.000241474917052025,2.62075289862588e-05
"[80,Inf)",0.000495416700946553,0.0010729260155759,0.000748581029794236,0.000349548773408194,0.000143656243817922,6.48277916790692e-05,3.93928831818732e-05,3.6767076714688e-05,5.12014749499878e-05,0.000130264224457112,0.000409058854334421,0.000781136792000988,0.00084942818006122,0.00071383581867596,0.000320635094014816,3.16632962140888e-05,2.24373764461734e-08
