"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","[70,75)","[75,80)","[80,Inf)"
"[0,5)",2.03993027457218,1.11827123671257,0.389958643998005,0.243108345558681,0.330503642752454,0.640913632364057,0.949259038491314,0.819606856158321,0.528187635517879,0.393820076302788,0.363807713901065,0.342865917665406,0.288448626602805,0.220388588358203,0.16198872320988,0.111380483453257,0.065092274215568
"[5,10)",1.05932361303557,6.779388464545,1.40533950644067,0.336764871286671,0.243216646897824,0.397103464947067,0.745670290643675,0.915364781035777,0.6839649973481,0.462199082999292,0.380202011239138,0.32905146930537,0.29339641569007,0.260666207482907,0.212004928597176,0.153036455617904,0.0965231744902676
"[10,15)",0.343325616452477,1.31273017079068,9.92774796862683,1.41954965332537,0.365737139747894,0.299293512549014,0.44725585358919,0.697603969854009,0.752397930687459,0.557483175705392,0.390492663689083,0.268841124104652,0.193686361098038,0.175565429659779,0.156488912407819,0.119658963356777,0.0782589207057932
"[15,20)",0.21483766596064,0.314642234368264,1.42505966896639,8.4626199292857,1.31803168795813,0.511564339753474,0.425767497932785,0.515109814822941,0.691775402034257,0.723284940936872,0.519706360696787,0.294065883624428,0.170123465985606,0.138123673342809,0.133949131450886,0.116856638546682,0.0856612161879937
"[20,25)",0.334771830480777,0.260462755075179,0.420779006227353,1.50685093484511,4.18084064181622,1.38751539020479,0.776955907349253,0.636346352020473,0.680417794610653,0.840229489342432,0.827225257181641,0.527895584667724,0.272207700969703,0.175174538471191,0.157555232805506,0.149144059375501,0.127485476508056
"[25,30)",0.769367409285281,0.50398502185753,0.408078695772515,0.694902671910953,1.64369605042431,2.68748453424291,1.52057576239598,0.97793967542836,0.817157183561686,0.857653538554016,0.97453167044302,0.86130538922808,0.523707138028961,0.286340444459282,0.201453256138361,0.177400767243758,0.169472860641015
"[30,35)",1.3128838506406,1.09035540848845,0.702602905610294,0.666351704443797,1.06087760569456,1.75182420327115,2.44182659252475,1.58671639253452,1.08113553582226,0.938239818417596,0.940474464464126,0.968218271101828,0.826994809234088,0.519233263782603,0.292856015090781,0.197335351576083,0.19115135865122
"[35,40)",1.24461306783298,1.46961186463971,1.20323390275409,0.88515237939716,0.954002859032835,1.23710500402197,1.74212761509853,2.34590741835088,1.61474756210695,1.16440981842762,0.981247926232926,0.887491025201745,0.880329570129933,0.782490738592155,0.502390283735097,0.2676130360146,0.211281217136356
"[40,45)",0.784478858491052,1.0740056526729,1.26926688334903,1.16264618591868,0.997690920751504,1.01103069292504,1.16099831826603,1.57931802495387,2.04972647596135,1.4760926722024,1.03824671935631,0.76824733393311,0.65615923048679,0.701667596560127,0.65298248229404,0.395115875590205,0.243270413688687
"[45,50)",0.523647018731075,0.649754864637649,0.84194726730682,1.08827749599085,1.10297595972162,0.949988593744352,0.902013584902828,1.01957192516436,1.32148673006204,1.70773663778358,1.21223849831727,0.732385818141057,0.500485499627785,0.46329622034633,0.531557626408461,0.478343617812325,0.313545871190663
"[50,55)",0.446910671477121,0.493790702612125,0.544846347464938,0.722430871398075,1.00322870818514,0.997264829155436,0.835322663697303,0.793777528021053,0.858729486664171,1.11994519727739,1.52311345884176,0.974029121718316,0.545644222570409,0.402609786178934,0.398667774579558,0.456003822018038,0.4324888427972
"[55,60)",0.419658521700735,0.425809396695613,0.373748773013146,0.407291938788457,0.637891922899942,0.878202397250867,0.8568473118406,0.715330801820374,0.633110881877865,0.674172250530194,0.97049845085616,1.38796347726344,0.852747500545321,0.512650481951512,0.418166712768313,0.417188858025614,0.508346591386582
"[60,65)",0.358561604109996,0.385593573774854,0.273468110253755,0.239303456237857,0.334058908526732,0.542312386208201,0.743286979360025,0.720629145140946,0.549175982633162,0.467892434123027,0.552148689891058,0.866052049382062,1.29064964755403,0.844824014063583,0.555686967003579,0.422880614229479,0.425873812296313
"[65,70)",0.252391954943016,0.315610043110312,0.228369315991986,0.178996263976724,0.198054507056392,0.273171144915251,0.42993949913653,0.590115248047658,0.54103431612281,0.399028925054358,0.375337459121671,0.479662806849872,0.778318564093754,1.27300544356612,0.855971078258444,0.443805641801836,0.289015121704292
"[70,75)",0.146505123995557,0.20271863171656,0.160754799193435,0.13708734841645,0.140678654970945,0.151777727885264,0.191505219578987,0.299213021458996,0.397627624876508,0.361557689289678,0.293515028038218,0.308990950929541,0.404299250667404,0.675990725881291,1.09347917864388,0.558205749893758,0.245811800800918
"[75,80)",0.0726376473955292,0.10551816903015,0.0886360206914119,0.0862373699097845,0.0960253666609503,0.0963771076396957,0.0930499190435463,0.114929406041025,0.173493871112032,0.234612891273453,0.242087481336922,0.222286783823453,0.221858024233007,0.252731331544503,0.402512109377889,0.561975050438581,0.23558088757545
"[80,Inf)",0.0509826402657438,0.0799289579461848,0.0696208104507037,0.0759218104489318,0.0985782110697983,0.110575461703531,0.108250198504805,0.108974527245864,0.128288922534043,0.184694167260323,0.27575218593651,0.325297752969089,0.26833573097461,0.197663754071976,0.212876427787101,0.282930821177994,0.217531080667034
